사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020011400100460,2020년 1월 14일 18시,화요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,보행자,여,15세,경상
2020011400100462,2020년 1월 14일 18시,화요일,충청남도 천안시 동남구 대흥동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,72세,기타불명,보행자,여,83세,중상
2020011400100531,2020년 1월 14일 20시,화요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,여,46세,경상
2020011500100096,2020년 1월 15일 08시,수요일,충청남도 천안시 동남구 청당동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,승용,남,24세,경상
2020011500100097,2020년 1월 15일 08시,수요일,충청남도 천안시 동남구 수신면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,59세,상해없음,보행자,여,84세,중상
2020011500100182,2020년 1월 15일 11시,수요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,1,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,38세,부상신고,승용,남,26세,경상
2020011500100183,2020년 1월 15일 11시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,승용,여,37세,경상
2020011500100187,2020년 1월 15일 11시,수요일,충청남도 천안시 동남구 풍세면,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,54세,상해없음,자전거,남,76세,중상
2020011500100188,2020년 1월 15일 11시,수요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,58세,경상,승용,남,35세,경상
2020011500100455,2020년 1월 15일 18시,수요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,47세,상해없음,보행자,남,62세,경상
2020011500100610,2020년 1월 15일 22시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,이륜,남,24세,경상
2020011600100099,2020년 1월 16일 08시,목요일,충청남도 천안시 서북구 두정동,중상사고,0,1,3,29,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,38세,상해없음,승합,남,51세,부상신고
2020011600100101,2020년 1월 16일 08시,목요일,충청남도 천안시 동남구 구룡동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,화물,남,22세,상해없음,승용,여,49세,경상
2020011600100293,2020년 1월 16일 14시,목요일,충청남도 천안시 동남구 광덕면,중상사고,0,2,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 터널,승용,여,60세,상해없음,승용,남,22세,중상
2020011600100360,2020년 1월 16일 16시,목요일,충청남도 천안시 동남구 원성동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,54세,경상,승용,남,75세,경상
2020011600100548,2020년 1월 16일 20시,목요일,충청남도 천안시 동남구 병천면,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승합,남,60세,상해없음,승용,여,57세,경상
2020011600100573,2020년 1월 16일 21시,목요일,충청남도 천안시 서북구 불당동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,승용,남,23세,경상
2020011600100574,2020년 1월 16일 21시,목요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,여,36세,경상
2020011700100078,2020년 1월 17일 07시,금요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승합,남,61세,상해없음,승용,남,38세,경상
2020011700100080,2020년 1월 17일 07시,금요일,충청남도 천안시 동남구 신방동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,보행자,여,64세,중상
2020011700100154,2020년 1월 17일 10시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,승용,남,62세,경상
2020011700100203,2020년 1월 17일 12시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,65세,상해없음,승용,여,25세,경상
2020011700100204,2020년 1월 17일 12시,금요일,충청남도 천안시 동남구 동면,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,특수,남,51세,상해없음,화물,남,40세,중상
2020011700100265,2020년 1월 17일 14시,금요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,36세,상해없음,자전거,남,10세,경상
2020011700100309,2020년 1월 17일 15시,금요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,여,78세,상해없음,자전거,남,85세,중상
2020011700100310,2020년 1월 17일 15시,금요일,충청남도 천안시 서북구 백석동,경상사고,0,0,5,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,승용,남,36세,경상
2020011700100537,2020년 1월 17일 20시,금요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,이륜,남,36세,경상
2020011700100606,2020년 1월 17일 22시,금요일,충청남도 천안시 동남구 원성동,사망사고,1,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,50세,상해없음,보행자,여,64세,사망
2020011800100077,2020년 1월 18일 06시,토요일,충청남도 천안시 서북구 백석동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,54세,상해없음,보행자,여,20세,사망
2020011800100078,2020년 1월 18일 06시,토요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,남,76세,상해없음,보행자,여,20세,경상
2020011800100187,2020년 1월 18일 11시,토요일,충청남도 천안시 서북구 성환읍,중상사고,0,1,0,0,차량단독 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,57세,상해없음,,,,
2020011800100340,2020년 1월 18일 15시,토요일,충청남도 천안시 동남구 대흥동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,66세,상해없음,화물,남,36세,경상
2020011800100454,2020년 1월 18일 18시,토요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,4,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,승용,남,65세,경상
2020011800100552,2020년 1월 18일 21시,토요일,충청남도 천안시 동남구 청수동,중상사고,0,1,0,0,차대차 - 측면충돌,불법유턴,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,이륜,남,36세,중상
2020011900100064,2020년 1월 19일 06시,일요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,화물,남,49세,경상
2020011900100075,2020년 1월 19일 07시,일요일,충청남도 천안시 동남구 광덕면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,경상,승용,남,52세,경상
2020011900100116,2020년 1월 19일 10시,일요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,승용,여,55세,경상
2020011900100374,2020년 1월 19일 19시,일요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,48세,상해없음,승용,남,51세,상해없음
2020011900100396,2020년 1월 19일 20시,일요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,이륜,남,26세,중상
2020012000100117,2020년 1월 20일 08시,월요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,서리/결빙,눈,교차로 - 교차로부근,승용,여,29세,상해없음,승용,여,27세,경상
2020012000100227,2020년 1월 20일 11시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,34세,상해없음,화물,남,49세,경상
2020012000100229,2020년 1월 20일 11시,월요일,충청남도 천안시 동남구 신부동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,51세,상해없음,승용,남,26세,경상
2020012000100273,2020년 1월 20일 12시,월요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승합,남,63세,상해없음,승용,여,30세,경상
2020012000100274,2020년 1월 20일 12시,월요일,충청남도 천안시 동남구 원성동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,승용,여,50세,경상
2020012000100309,2020년 1월 20일 13시,월요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,52세,상해없음,승용,남,41세,경상
2020012000100484,2020년 1월 20일 17시,월요일,충청남도 천안시 동남구 광덕면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,흐림,단일로 - 터널,화물,남,39세,상해없음,승용,남,59세,경상
2020012000100527,2020년 1월 20일 18시,월요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,76세,상해없음,보행자,여,45세,경상
2020012000100617,2020년 1월 20일 20시,월요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,43세,상해없음,승용,남,32세,경상
2020012100100069,2020년 1월 21일 06시,화요일,충청남도 천안시 서북구 성성동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,승용,여,34세,경상
2020012100100125,2020년 1월 21일 08시,화요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,40세,상해없음,승용,여,55세,경상
2020012100100423,2020년 1월 21일 15시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,50세,경상,승용,남,26세,경상
2020012100100464,2020년 1월 21일 16시,화요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,67세,상해없음,승용,남,67세,경상
2020012100100693,2020년 1월 21일 21시,화요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,34세,상해없음,승용,남,25세,경상
2020012100100745,2020년 1월 21일 23시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,34세,상해없음,승용,남,42세,경상
2020012200100164,2020년 1월 22일 10시,수요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,남,75세,상해없음,승용,남,26세,경상
2020012200100289,2020년 1월 22일 14시,수요일,충청남도 천안시 동남구 봉명동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,62세,상해없음,보행자,여,46세,경상
2020012200100328,2020년 1월 22일 15시,수요일,충청남도 천안시 동남구 목천읍,중상사고,0,1,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,39세,경상,화물,여,59세,경상
2020012200100430,2020년 1월 22일 17시,수요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,남,39세,경상
